,id,Danceability
1248,18418.0,0.0
1249,18419.0,0.0
1250,18420.0,0.0
1251,18421.0,0.0
1252,18422.0,0.0
1253,18423.0,0.0
1254,18424.0,0.0
1255,18425.0,0.0
1256,18426.0,0.0
1257,18427.0,0.0
1258,18428.0,0.0
1259,18429.0,7.0
1260,18430.0,6.0
1261,18431.0,8.0
1262,18432.0,6.0
1263,18433.0,6.0
1264,18434.0,1.0
1265,18435.0,0.0
1266,18436.0,0.0
1267,18437.0,0.0
1268,18438.0,2.0
1269,18439.0,0.0
1270,18440.0,0.0
1271,18441.0,8.0
1272,18442.0,6.0
1273,18443.0,6.0
1274,18444.0,0.0
1275,18445.0,0.0
1276,18446.0,6.0
1277,18447.0,5.0
1278,18448.0,6.0
1279,18449.0,6.0
1280,18450.0,3.0
1281,18451.0,0.0
1282,18452.0,6.0
1283,18453.0,2.0
1284,18454.0,0.0
1285,18455.0,2.0
1286,18456.0,6.0
1287,18457.0,7.0
1288,18458.0,6.0
1289,18459.0,1.0
1290,18460.0,6.0
1291,18461.0,6.0
1292,18462.0,6.0
1293,18463.0,0.0
1294,18464.0,8.0
1295,18465.0,4.0
1296,18466.0,0.0
1297,18467.0,0.0
1298,18468.0,0.0
1299,18469.0,2.0
1300,18470.0,5.0
1301,18471.0,4.0
1302,18472.0,3.0
1303,18473.0,6.0
1304,18474.0,2.0
1305,18475.0,1.0
1306,18476.0,0.0
1307,18477.0,3.0
1308,18478.0,7.0
1309,18479.0,3.0
1310,18480.0,4.0
1311,18481.0,6.0
1312,18482.0,0.0
1313,18483.0,5.0
1314,18484.0,9.0
1315,18485.0,7.0
1316,18486.0,5.0
1317,18487.0,3.0
1318,18488.0,1.0
1319,18489.0,6.0
1320,18490.0,7.0
1321,18491.0,1.0
1322,18492.0,2.0
1323,18493.0,0.0
1324,18494.0,6.0
1325,18495.0,6.0
1326,18496.0,3.0
1327,18497.0,6.0
1328,18498.0,2.0
1329,18499.0,6.0
1330,18500.0,2.0
1331,18501.0,6.0
1332,18502.0,3.0
1333,18503.0,6.0
1334,18504.0,6.0
1335,18505.0,6.0
1336,18506.0,6.0
1337,18507.0,2.0
1338,18508.0,7.0
1339,18509.0,6.0
1340,18510.0,4.0
1341,18511.0,9.0
1342,18512.0,6.0
1343,18513.0,8.0
1344,18514.0,6.0
1345,18515.0,8.0
1346,18516.0,1.0
1347,18517.0,0.0
1348,18518.0,7.0
1349,18519.0,1.0
1350,18520.0,6.0
1351,18521.0,1.0
1352,18522.0,1.0
1353,18523.0,4.0
1354,18524.0,2.0
1355,18525.0,6.0
1356,18526.0,7.0
1357,18527.0,8.0
1358,18528.0,8.0
1359,18529.0,6.0
1360,18530.0,5.0
1361,18531.0,1.0
1362,18532.0,7.0
1363,18533.0,1.0
1364,18534.0,8.0
1365,18535.0,1.0
1366,18536.0,4.0
1367,18537.0,3.0
1368,18538.0,8.0
1369,18539.0,7.0
1370,18540.0,0.0
1371,18541.0,0.0
1372,18542.0,4.0
1373,18543.0,6.0
1374,18544.0,3.0
1375,18545.0,2.0
1376,18546.0,7.0
1377,18547.0,3.0
1378,18548.0,3.0
1379,18549.0,8.0
1380,18550.0,5.0
1381,18551.0,1.0
1382,18552.0,2.0
1383,18553.0,0.0
1384,18554.0,1.0
1385,18555.0,2.0
1386,18556.0,2.0
1387,18557.0,2.0
1388,18558.0,8.0
1389,18559.0,2.0
1390,18560.0,6.0
1391,18561.0,2.0
1392,18562.0,7.0
1393,18563.0,0.0
1394,18564.0,2.0
1395,18565.0,8.0
1396,18566.0,6.0
1397,18567.0,8.0
1398,18568.0,4.0
1399,18569.0,4.0
1400,18570.0,8.0
1401,18571.0,6.0
1402,18572.0,7.0
1403,18573.0,8.0
1404,18574.0,4.0
1405,18575.0,1.0
1406,18576.0,1.0
1407,18577.0,1.0
1408,18578.0,8.0
1409,18579.0,9.0
1410,18580.0,9.0
1411,18581.0,1.0
1412,18582.0,0.0
1413,18583.0,8.0
1414,18584.0,0.0
1415,18585.0,8.0
1416,18586.0,0.0
1417,18587.0,5.0
1418,18588.0,4.0
1419,18589.0,0.0
1420,18590.0,0.0
1421,18591.0,8.0
1422,18592.0,1.0
1423,18593.0,3.0
1424,18594.0,1.0
1425,18595.0,9.0
1426,18596.0,1.0
1427,18597.0,1.0
1428,18598.0,1.0
1429,18599.0,1.0
1430,18600.0,2.0
1431,18601.0,3.0
1432,18602.0,8.0
1433,18603.0,2.0
1434,18604.0,9.0
1435,18605.0,7.0
1436,18606.0,6.0
1437,18607.0,2.0
1438,18608.0,8.0
1439,18609.0,2.0
1440,18610.0,6.0
1441,18611.0,0.0
1442,18612.0,8.0
1443,18613.0,2.0
1444,18614.0,8.0
1445,18615.0,5.0
1446,18616.0,0.0
1447,18617.0,1.0
1448,18618.0,5.0
1449,18619.0,5.0
1450,18620.0,1.0
1451,18621.0,1.0
1452,18622.0,1.0
1453,18623.0,6.0
1454,18624.0,1.0
1455,18625.0,8.0
1456,18626.0,0.0
1457,18627.0,4.0
1458,18628.0,0.0
1459,18629.0,0.0
1460,18630.0,9.0
1461,18631.0,0.0
1462,18632.0,1.0
1463,18633.0,0.0
1464,18634.0,8.0
1465,18635.0,5.0
1466,18636.0,8.0
1467,18637.0,0.0
1468,18638.0,3.0
1469,18639.0,0.0
1470,18640.0,1.0
1471,18641.0,9.0
1472,18642.0,4.0
1473,18643.0,1.0
1474,18644.0,7.0
1475,18645.0,3.0
1476,18646.0,6.0
1477,18647.0,5.0
1478,18648.0,1.0
1479,18649.0,1.0
1480,18650.0,1.0
1481,18651.0,2.0
1482,18652.0,6.0
1483,18653.0,8.0
1484,18654.0,7.0
1485,18655.0,8.0
1486,18656.0,7.0
1487,18657.0,3.0
1488,18658.0,8.0
1489,18659.0,6.0
1490,18660.0,8.0
1491,18661.0,7.0
1492,18662.0,8.0
1493,18663.0,8.0
1494,18664.0,8.0
1495,18665.0,7.0
1496,18666.0,6.0
1497,18667.0,6.0
1498,18668.0,8.0
1499,18669.0,4.0
1500,18670.0,2.0
1501,18671.0,5.0
1502,18672.0,3.0
1503,18673.0,5.0
1504,18674.0,1.0
1505,18675.0,1.0
1506,18676.0,0.0
1507,18677.0,0.0
1508,18678.0,3.0
1509,18679.0,1.0
1510,18680.0,8.0
1511,18681.0,1.0
1512,18682.0,3.0
1513,18683.0,3.0
1514,18684.0,8.0
1515,18685.0,6.0
1516,18686.0,7.0
1517,18687.0,7.0
1518,18688.0,6.0
1519,18689.0,2.0
1520,18690.0,3.0
1521,18691.0,6.0
1522,18692.0,6.0
1523,18693.0,2.0
1524,18694.0,8.0
1525,18695.0,2.0
1526,18696.0,9.0
1527,18697.0,6.0
1528,18698.0,0.0
1529,18699.0,0.0
1530,18700.0,6.0
1531,18701.0,2.0
1532,18702.0,8.0
1533,18703.0,7.0
1534,18704.0,3.0
1535,18705.0,1.0
1536,18706.0,6.0
1537,18707.0,6.0
1538,18708.0,6.0
1539,18709.0,3.0
1540,18710.0,2.0
1541,18711.0,3.0
1542,18712.0,4.0
1543,18713.0,2.0
1544,18714.0,7.0
1545,18715.0,8.0
1546,18716.0,6.0
1547,18717.0,9.0
1548,18718.0,8.0
1549,18719.0,8.0
1550,18720.0,0.0
1551,18721.0,5.0
1552,18722.0,1.0
1553,18723.0,2.0
1554,18724.0,9.0
1555,18725.0,6.0
1556,18726.0,7.0
1557,18727.0,9.0
1558,18728.0,7.0
1559,18729.0,8.0
1560,18730.0,9.0
1561,18731.0,8.0
1562,18732.0,8.0
1563,18733.0,9.0
1564,18734.0,8.0
1565,18735.0,2.0
1566,18736.0,0.0
1567,18737.0,6.0
1568,18738.0,2.0
1569,18739.0,6.0
1570,18740.0,8.0
1571,18741.0,8.0
1572,18742.0,6.0
1573,18743.0,6.0
1574,18744.0,3.0
1575,18745.0,0.0
1576,18746.0,2.0
1577,18747.0,0.0
1578,18748.0,8.0
1579,18749.0,6.0
1580,18750.0,2.0
1581,18751.0,3.0
1582,18752.0,0.0
1583,18753.0,0.0
1584,18754.0,0.0
1585,18755.0,0.0
1586,18756.0,0.0
1587,18757.0,3.0
1588,18758.0,0.0
1589,18759.0,0.0
1590,18760.0,7.0
1591,18761.0,5.0
1592,18762.0,8.0
1593,18763.0,2.0
1594,18764.0,5.0
1595,18765.0,5.0
1596,18766.0,3.0
1597,18767.0,2.0
1598,18768.0,7.0
1599,18769.0,8.0
1600,18770.0,9.0
1601,18771.0,9.0
1602,18772.0,3.0
1603,18773.0,6.0
1604,18774.0,0.0
1605,18775.0,0.0
1606,18776.0,0.0
1607,18777.0,7.0
1608,18778.0,8.0
1609,18779.0,2.0
1610,18780.0,8.0
1611,18781.0,4.0
1612,18782.0,5.0
1613,18783.0,8.0
1614,18784.0,1.0
1615,18785.0,1.0
1616,18786.0,6.0
1617,18787.0,8.0
1618,18788.0,7.0
1619,18789.0,9.0
1620,18790.0,9.0
1621,18791.0,9.0
1622,18792.0,9.0
1623,18793.0,9.0
1624,18794.0,8.0
1625,18795.0,7.0
1626,18796.0,8.0
1627,18797.0,6.0
1628,18798.0,8.0
1629,18799.0,6.0
1630,18800.0,8.0
1631,18801.0,1.0
1632,18802.0,6.0
1633,18803.0,8.0
1634,18804.0,9.0
1635,18805.0,6.0
1636,18806.0,1.0
1637,18807.0,2.0
1638,18808.0,0.0
1639,18809.0,7.0
1640,18810.0,0.0
1641,18811.0,2.0
1642,18812.0,0.0
1643,18813.0,2.0
1644,18814.0,1.0
1645,18815.0,8.0
1646,18816.0,6.0
1647,18817.0,2.0
1648,18818.0,5.0
1649,18819.0,2.0
1650,18820.0,4.0
1651,18821.0,3.0
1652,18822.0,6.0
1653,18823.0,4.0
1654,18824.0,9.0
1655,18825.0,5.0
1656,18826.0,6.0
1657,18827.0,6.0
1658,18828.0,9.0
1659,18829.0,9.0
1660,18830.0,6.0
1661,18831.0,4.0
1662,18832.0,1.0
1663,18833.0,1.0
1664,18834.0,7.0
1665,18835.0,5.0
1666,18836.0,8.0
1667,18837.0,9.0
1668,18838.0,7.0
1669,18839.0,9.0
1670,18840.0,9.0
1671,18841.0,8.0
1672,18842.0,1.0
1673,18843.0,9.0
1674,18844.0,3.0
1675,18845.0,0.0
1676,18846.0,0.0
1677,18847.0,0.0
1678,18848.0,0.0
1679,18849.0,0.0
1680,18850.0,0.0
1681,18851.0,0.0
1682,18852.0,0.0
1683,18853.0,0.0
1684,18854.0,0.0
1685,18855.0,2.0
1686,18856.0,2.0
1687,18857.0,8.0
1688,18858.0,2.0
1689,18859.0,0.0
1690,18860.0,0.0
1691,18861.0,1.0
1692,18862.0,0.0
1693,18863.0,3.0
1694,18864.0,0.0
1695,18865.0,8.0
1696,18866.0,7.0
1697,18867.0,8.0
1698,18868.0,1.0
1699,18869.0,9.0
1700,18870.0,8.0
1701,18871.0,9.0
1702,18872.0,8.0
1703,18873.0,9.0
1704,18874.0,9.0
1705,18875.0,2.0
1706,18876.0,9.0
1707,18877.0,8.0
1708,18878.0,1.0
1709,18879.0,3.0
1710,18880.0,7.0
1711,18881.0,2.0
1712,18882.0,1.0
1713,18883.0,2.0
1714,18884.0,7.0
1715,18885.0,7.0
1716,18886.0,8.0
1717,18887.0,8.0
1718,18888.0,8.0
1719,18889.0,0.0
1720,18890.0,0.0
1721,18891.0,8.0
1722,18892.0,8.0
1723,18893.0,6.0
1724,18894.0,1.0
1725,18895.0,1.0
1726,18896.0,6.0
1727,18897.0,6.0
1728,18898.0,1.0
1729,18899.0,7.0
1730,18900.0,6.0
1731,18901.0,1.0
1732,18902.0,5.0
1733,18903.0,4.0
1734,18904.0,1.0
1735,18905.0,8.0
1736,18906.0,0.0
1737,18907.0,0.0
1738,18908.0,0.0
1739,18909.0,0.0
1740,18910.0,0.0
1741,18911.0,0.0
1742,18912.0,0.0
1743,18913.0,0.0
1744,18914.0,0.0
1745,18915.0,0.0
1746,18916.0,3.0
1747,18917.0,8.0
1748,18918.0,6.0
1749,18919.0,4.0
1750,18920.0,8.0
1751,18921.0,6.0
1752,18922.0,1.0
1753,18923.0,8.0
1754,18924.0,3.0
1755,18925.0,6.0
1756,18926.0,0.0
1757,18927.0,1.0
1758,18928.0,4.0
1759,18929.0,1.0
1760,18930.0,6.0
1761,18931.0,4.0
1762,18932.0,3.0
1763,18933.0,6.0
1764,18934.0,5.0
1765,18935.0,7.0
1766,18936.0,8.0
1767,18937.0,6.0
1768,18938.0,9.0
1769,18939.0,6.0
1770,18940.0,2.0
1771,18941.0,7.0
1772,18942.0,3.0
1773,18943.0,7.0
1774,18944.0,7.0
1775,18945.0,8.0
1776,18946.0,7.0
1777,18947.0,8.0
1778,18948.0,8.0
1779,18949.0,6.0
1780,18950.0,5.0
1781,18951.0,8.0
1782,18952.0,6.0
1783,18953.0,3.0
1784,18954.0,5.0
1785,18955.0,8.0
1786,18956.0,8.0
1787,18957.0,6.0
1788,18958.0,1.0
1789,18959.0,7.0
1790,18960.0,8.0
1791,18961.0,3.0
1792,18962.0,6.0
1793,18963.0,5.0
1794,18964.0,0.0
1795,18965.0,3.0
1796,18966.0,8.0
1797,18967.0,8.0
1798,18968.0,5.0
1799,18969.0,0.0
1800,18970.0,0.0
1801,18971.0,6.0
1802,18972.0,6.0
1803,18973.0,8.0
1804,18974.0,0.0
1805,18975.0,6.0
1806,18976.0,9.0
1807,18977.0,9.0
1808,18978.0,9.0
1809,18979.0,5.0
1810,18980.0,2.0
1811,18981.0,3.0
1812,18982.0,5.0
1813,18983.0,1.0
1814,18984.0,1.0
1815,18985.0,9.0
1816,18986.0,7.0
1817,18987.0,8.0
1818,18988.0,8.0
1819,18989.0,9.0
1820,18990.0,7.0
1821,18991.0,9.0
1822,18992.0,1.0
1823,18993.0,9.0
1824,18994.0,9.0
1825,18995.0,9.0
1826,18996.0,9.0
1827,18997.0,3.0
1828,18998.0,9.0
1829,18999.0,9.0
1830,19000.0,7.0
1831,19001.0,2.0
1832,19002.0,6.0
1833,19003.0,1.0
1834,19004.0,7.0
1835,19005.0,3.0
1836,19006.0,1.0
1837,19007.0,6.0
1838,19008.0,1.0
1839,19009.0,9.0
1840,19010.0,6.0
1841,19011.0,6.0
1842,19012.0,9.0
1843,19013.0,0.0
1844,19014.0,4.0
1845,19015.0,0.0
1846,19016.0,5.0
1847,19017.0,2.0
1848,19018.0,8.0
1849,19019.0,6.0
1850,19020.0,0.0
1851,19021.0,3.0
1852,19022.0,3.0
1853,19023.0,3.0
1854,19024.0,3.0
1855,19025.0,0.0
1856,19026.0,5.0
1857,19027.0,6.0
1858,19028.0,3.0
1859,19029.0,8.0
1860,19030.0,7.0
1861,19031.0,7.0
1862,19032.0,3.0
1863,19033.0,8.0
1864,19034.0,6.0
1865,19035.0,1.0
1866,19036.0,1.0
1867,19037.0,0.0
1868,19038.0,1.0
1869,19039.0,3.0
1870,19040.0,0.0
1871,19041.0,3.0
1872,19042.0,8.0
1873,19043.0,0.0
1874,19044.0,8.0
1875,19045.0,5.0
1876,19046.0,0.0
1877,19047.0,6.0
1878,19048.0,0.0
1879,19049.0,3.0
1880,19050.0,0.0
1881,19051.0,0.0
1882,19052.0,2.0
1883,19053.0,0.0
1884,19054.0,2.0
1885,19055.0,2.0
1886,19056.0,3.0
1887,19057.0,6.0
1888,19058.0,6.0
1889,19059.0,6.0
1890,19060.0,0.0
1891,19061.0,6.0
1892,19062.0,8.0
1893,19063.0,8.0
1894,19064.0,7.0
1895,19065.0,1.0
1896,19066.0,0.0
1897,19067.0,8.0
1898,19068.0,0.0
1899,19069.0,3.0
1900,19070.0,0.0
1901,19071.0,7.0
1902,19072.0,0.0
1903,19073.0,0.0
1904,19074.0,0.0
1905,19075.0,9.0
1906,19076.0,7.0
1907,19077.0,4.0
1908,19078.0,0.0
1909,19079.0,0.0
1910,19080.0,7.0
1911,19081.0,0.0
1912,19082.0,0.0
1913,19083.0,0.0
1914,19084.0,8.0
1915,19085.0,1.0
1916,19086.0,2.0
1917,19087.0,1.0
1918,19088.0,9.0
1919,19089.0,8.0
1920,19090.0,7.0
1921,19091.0,1.0
1922,19092.0,2.0
1923,19093.0,2.0
1924,19094.0,2.0
1925,19095.0,1.0
1926,19096.0,1.0
1927,19097.0,1.0
1928,19098.0,6.0
1929,19099.0,8.0
1930,19100.0,2.0
1931,19101.0,1.0
1932,19102.0,0.0
1933,19103.0,0.0
1934,19104.0,8.0
1935,19105.0,0.0
1936,19106.0,2.0
1937,19107.0,0.0
1938,19108.0,0.0
1939,19109.0,0.0
1940,19110.0,9.0
1941,19111.0,1.0
1942,19112.0,1.0
1943,19113.0,2.0
1944,19114.0,8.0
1945,19115.0,3.0
1946,19116.0,1.0
1947,19117.0,0.0
1948,19118.0,1.0
1949,19119.0,2.0
1950,19120.0,5.0
1951,19121.0,6.0
1952,19122.0,1.0
1953,19123.0,6.0
1954,19124.0,2.0
1955,19125.0,6.0
1956,19126.0,0.0
1957,19127.0,0.0
1958,19128.0,1.0
1959,19129.0,2.0
1960,19130.0,6.0
1961,19131.0,1.0
1962,19132.0,2.0
1963,19133.0,2.0
1964,19134.0,4.0
1965,19135.0,8.0
1966,19136.0,4.0
1967,19137.0,0.0
1968,19138.0,0.0
1969,19139.0,0.0
1970,19140.0,4.0
1971,19141.0,6.0
1972,19142.0,1.0
1973,19143.0,0.0
1974,19144.0,0.0
1975,19145.0,7.0
1976,19146.0,4.0
1977,19147.0,3.0
1978,19148.0,6.0
1979,19149.0,7.0
1980,19150.0,8.0
1981,19151.0,8.0
1982,19152.0,7.0
1983,19153.0,8.0
1984,19154.0,9.0
1985,19155.0,5.0
1986,19156.0,5.0
1987,19157.0,9.0
1988,19158.0,6.0
1989,19159.0,7.0
1990,19160.0,6.0
1991,19161.0,9.0
1992,19162.0,9.0
1993,19163.0,8.0
1994,19164.0,0.0
1995,19165.0,0.0
1996,19166.0,1.0
1997,19167.0,0.0
1998,19168.0,0.0
1999,19169.0,4.0
2000,19170.0,8.0
2001,19171.0,8.0
2002,19172.0,8.0
2003,19173.0,5.0
2004,19174.0,9.0
2005,19175.0,7.0
2006,19176.0,9.0
2007,19177.0,9.0
2008,19178.0,0.0
2009,19179.0,7.0
2010,19180.0,9.0
2011,19181.0,8.0
2012,19182.0,6.0
2013,19183.0,8.0
2014,19184.0,2.0
2015,19185.0,0.0
2016,19186.0,3.0
2017,19187.0,5.0
2018,19188.0,8.0
2019,19189.0,0.0
2020,19190.0,6.0
2021,19191.0,0.0
2022,19192.0,0.0
2023,19193.0,1.0
2024,19194.0,9.0
2025,19195.0,9.0
2026,19196.0,0.0
2027,19197.0,7.0
2028,19198.0,6.0
2029,19199.0,9.0
2030,19200.0,6.0
2031,19201.0,8.0
2032,19202.0,9.0
2033,19203.0,5.0
2034,19204.0,2.0
2035,19205.0,8.0
2036,19206.0,1.0
2037,19207.0,8.0
2038,19208.0,7.0
2039,19209.0,1.0
2040,19210.0,6.0
2041,19211.0,8.0
2042,19212.0,2.0
2043,19213.0,6.0
2044,19214.0,3.0
2045,19215.0,0.0
2046,19216.0,0.0
2047,19217.0,9.0
2048,19218.0,1.0
2049,19219.0,7.0
2050,19220.0,0.0
2051,19221.0,0.0
2052,19222.0,7.0
2053,19223.0,1.0
2054,19224.0,8.0
2055,19225.0,0.0
2056,19226.0,0.0
2057,19227.0,9.0
2058,19228.0,0.0
2059,19229.0,5.0
2060,19230.0,2.0
2061,19231.0,7.0
2062,19232.0,9.0
2063,19233.0,8.0
2064,19234.0,3.0
2065,19235.0,6.0
2066,19236.0,2.0
2067,19237.0,1.0
2068,19238.0,5.0
2069,19239.0,5.0
2070,19240.0,3.0
2071,19241.0,1.0
2072,19242.0,4.0
2073,19243.0,9.0
2074,19244.0,8.0
2075,19245.0,4.0
2076,19246.0,8.0
2077,19247.0,0.0
2078,19248.0,3.0
2079,19249.0,1.0
2080,19250.0,8.0
2081,19251.0,1.0
2082,19252.0,0.0
2083,19253.0,1.0
2084,19254.0,1.0
2085,19255.0,8.0
2086,19256.0,8.0
2087,19257.0,7.0
2088,19258.0,0.0
2089,19259.0,9.0
2090,19260.0,4.0
2091,19261.0,6.0
2092,19262.0,9.0
2093,19263.0,9.0
2094,19264.0,2.0
2095,19265.0,6.0
2096,19266.0,3.0
2097,19267.0,2.0
2098,19268.0,9.0
2099,19269.0,0.0
2100,19270.0,5.0
2101,19271.0,6.0
2102,19272.0,7.0
2103,19273.0,6.0
2104,19274.0,7.0
2105,19275.0,5.0
2106,19276.0,1.0
2107,19277.0,0.0
2108,19278.0,9.0
2109,19279.0,1.0
2110,19280.0,3.0
2111,19281.0,9.0
2112,19282.0,0.0
2113,19283.0,3.0
2114,19284.0,7.0
2115,19285.0,6.0
2116,19286.0,9.0
2117,19287.0,8.0
2118,19288.0,7.0
2119,19289.0,7.0
2120,19290.0,0.0
2121,19291.0,9.0
2122,19292.0,6.0
2123,19293.0,0.0
2124,19294.0,2.0
2125,19295.0,5.0
2126,19296.0,3.0
2127,19297.0,8.0
2128,19298.0,6.0
2129,19299.0,5.0
2130,19300.0,0.0
2131,19301.0,0.0
2132,19302.0,7.0
2133,19303.0,9.0
2134,19304.0,8.0
2135,19305.0,9.0
2136,19306.0,4.0
2137,19307.0,1.0
2138,19308.0,9.0
2139,19309.0,9.0
2140,19310.0,0.0
2141,19311.0,0.0
2142,19312.0,7.0
2143,19313.0,9.0
2144,19314.0,6.0
2145,19315.0,0.0
2146,19316.0,9.0
2147,19317.0,0.0
2148,19318.0,3.0
2149,19319.0,1.0
2150,19320.0,9.0
2151,19321.0,2.0
2152,19322.0,2.0
2153,19323.0,0.0
2154,19324.0,8.0
2155,19325.0,6.0
2156,19326.0,4.0
2157,19327.0,9.0
2158,19328.0,6.0
2159,19329.0,1.0
2160,19330.0,3.0
2161,19331.0,8.0
2162,19332.0,2.0
2163,19333.0,9.0
2164,19334.0,6.0
2165,19335.0,9.0
2166,19336.0,5.0
2167,19337.0,2.0
2168,19338.0,9.0
2169,19339.0,6.0
2170,19340.0,7.0
2171,19341.0,9.0
2172,19342.0,9.0
2173,19343.0,2.0
2174,19344.0,0.0
2175,19345.0,2.0
2176,19346.0,0.0
2177,19347.0,2.0
2178,19348.0,2.0
2179,19349.0,8.0
2180,19350.0,6.0
2181,19351.0,4.0
2182,19352.0,6.0
2183,19353.0,2.0
2184,19354.0,9.0
2185,19355.0,6.0
2186,19356.0,0.0
2187,19357.0,5.0
2188,19358.0,8.0
2189,19359.0,9.0
2190,19360.0,0.0
2191,19361.0,0.0
2192,19362.0,5.0
2193,19363.0,8.0
2194,19364.0,9.0
2195,19365.0,2.0
2196,19366.0,1.0
2197,19367.0,2.0
2198,19368.0,0.0
2199,19369.0,0.0
2200,19370.0,8.0
2201,19371.0,9.0
2202,19372.0,8.0
2203,19373.0,5.0
2204,19374.0,0.0
2205,19375.0,8.0
2206,19376.0,1.0
2207,19377.0,7.0
2208,19378.0,1.0
2209,19379.0,9.0
2210,19380.0,0.0
2211,19381.0,8.0
2212,19382.0,2.0
2213,19383.0,9.0
2214,19384.0,0.0
2215,19385.0,2.0
2216,19386.0,5.0
2217,19387.0,5.0
2218,19388.0,6.0
2219,19389.0,1.0
2220,19390.0,0.0
2221,19391.0,6.0
2222,19392.0,8.0
2223,19393.0,2.0
2224,19394.0,0.0
2225,19395.0,6.0
2226,19396.0,8.0
2227,19397.0,6.0
2228,19398.0,8.0
2229,19399.0,1.0
2230,19400.0,5.0
2231,19401.0,6.0
2232,19402.0,0.0
2233,19403.0,8.0
2234,19404.0,0.0
2235,19405.0,4.0
2236,19406.0,7.0
2237,19407.0,5.0
2238,19408.0,9.0
2239,19409.0,0.0
2240,19410.0,9.0
2241,19411.0,0.0
2242,19412.0,6.0
2243,19413.0,3.0
2244,19414.0,7.0
2245,19415.0,1.0
2246,19416.0,3.0
2247,19417.0,6.0
2248,19418.0,5.0
2249,19419.0,8.0
2250,19420.0,9.0
2251,19421.0,3.0
2252,19422.0,8.0
2253,19423.0,5.0
2254,19424.0,0.0
2255,19425.0,6.0
2256,19426.0,1.0
2257,19427.0,9.0
2258,19428.0,5.0
2259,19429.0,8.0
2260,19430.0,8.0
2261,19431.0,2.0
2262,19432.0,3.0
2263,19433.0,8.0
2264,19434.0,8.0
2265,19435.0,3.0
2266,19436.0,3.0
2267,19437.0,0.0
2268,19438.0,9.0
2269,19439.0,0.0
2270,19440.0,5.0
2271,19441.0,1.0
2272,19442.0,0.0
2273,19443.0,4.0
2274,19444.0,5.0
2275,19445.0,2.0
2276,19446.0,9.0
2277,19447.0,9.0
2278,19448.0,2.0
2279,19449.0,9.0
2280,19450.0,9.0
2281,19451.0,0.0
2282,19452.0,1.0
2283,19453.0,0.0
2284,19454.0,0.0
2285,19455.0,2.0
2286,19456.0,0.0
2287,19457.0,6.0
2288,19458.0,2.0
2289,19459.0,0.0
2290,19460.0,1.0
2291,19461.0,8.0
2292,19462.0,8.0
2293,19463.0,3.0
2294,19464.0,9.0
2295,19465.0,9.0
2296,19466.0,7.0
2297,19467.0,3.0
2298,19468.0,1.0
2299,19469.0,6.0
2300,19470.0,0.0
2301,19471.0,6.0
2302,19472.0,8.0
2303,19473.0,3.0
2304,19474.0,7.0
2305,19475.0,9.0
2306,19476.0,2.0
2307,19477.0,6.0
2308,19478.0,7.0
2309,19479.0,0.0
2310,19480.0,0.0
2311,19481.0,5.0
2312,19482.0,0.0
2313,19483.0,8.0
2314,19484.0,8.0
2315,19485.0,3.0
2316,19486.0,9.0
2317,19487.0,2.0
2318,19488.0,3.0
2319,19489.0,0.0
2320,19490.0,3.0
2321,19491.0,0.0
2322,19492.0,9.0
2323,19493.0,5.0
2324,19494.0,6.0
2325,19495.0,9.0
2326,19496.0,5.0
2327,19497.0,9.0
2328,19498.0,8.0
2329,19499.0,0.0
2330,19500.0,0.0
2331,19501.0,7.0
2332,19502.0,0.0
2333,19503.0,0.0
2334,19504.0,1.0
2335,19505.0,9.0
2336,19506.0,9.0
2337,19507.0,2.0
2338,19508.0,0.0
2339,19509.0,1.0
2340,19510.0,6.0
2341,19511.0,8.0
2342,19512.0,7.0
2343,19513.0,9.0
2344,19514.0,2.0
2345,19515.0,9.0
2346,19516.0,9.0
2347,19517.0,2.0
2348,19518.0,9.0
2349,19519.0,9.0
2350,19520.0,6.0
2351,19521.0,0.0
2352,19522.0,6.0
2353,19523.0,9.0
2354,19524.0,3.0
2355,19525.0,8.0
2356,19526.0,9.0
2357,19527.0,6.0
2358,19528.0,6.0
2359,19529.0,6.0
2360,19530.0,8.0
2361,19531.0,2.0
2362,19532.0,2.0
2363,19533.0,1.0
2364,19534.0,7.0
2365,19535.0,6.0
2366,19536.0,0.0
2367,19537.0,6.0
2368,19538.0,0.0
2369,19539.0,9.0
2370,19540.0,9.0
2371,19541.0,1.0
2372,19542.0,0.0
2373,19543.0,0.0
2374,19544.0,9.0
2375,19545.0,1.0
2376,19546.0,5.0
2377,19547.0,0.0
2378,19548.0,7.0
2379,19549.0,1.0
2380,19550.0,2.0
2381,19551.0,0.0
2382,19552.0,0.0
2383,19553.0,0.0
2384,19554.0,7.0
2385,19555.0,0.0
2386,19556.0,7.0
2387,19557.0,5.0
2388,19558.0,7.0
2389,19559.0,6.0
2390,19560.0,8.0
2391,19561.0,5.0
2392,19562.0,0.0
2393,19563.0,3.0
2394,19564.0,9.0
2395,19565.0,7.0
2396,19566.0,2.0
2397,19567.0,7.0
2398,19568.0,0.0
2399,19569.0,9.0
2400,19570.0,7.0
2401,19571.0,5.0
2402,19572.0,0.0
2403,19573.0,9.0
2404,19574.0,0.0
2405,19575.0,8.0
2406,19576.0,5.0
2407,19577.0,5.0
2408,19578.0,0.0
2409,19579.0,2.0
2410,19580.0,5.0
2411,19581.0,5.0
2412,19582.0,9.0
2413,19583.0,9.0
